location;data;variavel;diasDuplicar;estimado;ultimosCasos;dataUltimosCasos;primeirosCasos;dataPrimeirosCasos
Dominican.Republic;2020-05-05;total_cases;20;1.96;8480;2020-05-05;4335;2020-04-18
Dominican.Republic;2020-05-06;total_cases;20;2.03;8807;2020-05-06;4335;2020-04-18
Dominican.Republic;2020-05-07;total_cases;21;1.94;9095;2020-05-07;4680;2020-04-19
Dominican.Republic;2020-05-08;total_cases;21;2;9376;2020-05-08;4680;2020-04-19
Dominican.Republic;2020-05-09;total_cases;21;1.96;9882;2020-05-09;5044;2020-04-21
Dominican.Republic;2020-05-10;total_cases;21;1.95;10347;2020-05-10;5300;2020-04-22
Dominican.Republic;2020-05-11;total_cases;21;1.92;10634;2020-05-11;5543;2020-04-23
Dominican.Republic;2020-05-12;total_cases;22;1.97;10900;2020-05-12;5543;2020-04-23
Dominican.Republic;2020-05-13;total_cases;22;1.95;11196;2020-05-13;5749;2020-04-24
Dominican.Republic;2020-05-14;total_cases;22;1.91;11320;2020-05-14;5926;2020-04-25
Ecuador;2020-03-08;total_cases;5;2;14;2020-03-08;7;2020-03-02
Ecuador;2020-03-14;total_cases;6;2;28;2020-03-14;14;2020-03-08
Ecuador;2020-03-16;total_cases;4;2.07;58;2020-03-16;28;2020-03-14
Ecuador;2020-03-17;total_cases;4;1.91;111;2020-03-17;58;2020-03-16
Ecuador;2020-03-24;total_cases;5;2.03;1082;2020-03-24;532;2020-03-21
Ecuador;2020-03-27;total_cases;7;2.06;1627;2020-03-27;789;2020-03-22
Ecuador;2020-03-29;total_cases;9;1.93;1890;2020-03-29;981;2020-03-23
Ecuador;2020-03-30;total_cases;9;2;1966;2020-03-30;981;2020-03-23
Ecuador;2020-03-31;total_cases;9;1.9;2302;2020-03-31;1211;2020-03-25
Ecuador;2020-04-01;total_cases;9;1.97;2758;2020-04-01;1403;2020-03-26
Ecuador;2020-04-02;total_cases;9;1.94;3163;2020-04-02;1627;2020-03-27
Ecuador;2020-04-03;total_cases;9;2.07;3368;2020-04-03;1627;2020-03-27
Ecuador;2020-04-05;total_cases;10;1.93;3646;2020-04-05;1890;2020-03-29
Ecuador;2020-04-06;total_cases;10;1.91;3747;2020-04-06;1966;2020-03-30
Ecuador;2020-04-07;total_cases;10;2.03;3995;2020-04-07;1966;2020-03-30
Ecuador;2020-04-08;total_cases;11;1.93;4450;2020-04-08;2302;2020-03-31
Ecuador;2020-04-10;total_cases;7;1.91;7161;2020-04-10;3747;2020-04-06
Ecuador;2020-04-11;total_cases;8;1.94;7257;2020-04-11;3747;2020-04-06
Ecuador;2020-04-12;total_cases;9;1.99;7466;2020-04-12;3747;2020-04-06
Ecuador;2020-04-13;total_cases;9;2.01;7529;2020-04-13;3747;2020-04-06
Ecuador;2020-04-14;total_cases;10;1.9;7603;2020-04-14;3995;2020-04-07
Ecuador;2020-04-15;total_cases;11;1.97;7858;2020-04-15;3995;2020-04-07
Ecuador;2020-04-16;total_cases;11;2.06;8225;2020-04-16;3995;2020-04-07
Ecuador;2020-04-18;total_cases;12;2.03;9022;2020-04-18;4450;2020-04-08
Ecuador;2020-04-19;total_cases;13;1.91;9468;2020-04-19;4965;2020-04-09
Ecuador;2020-04-20;total_cases;13;2.04;10128;2020-04-20;4965;2020-04-09
Ecuador;2020-04-21;total_cases;14;2.09;10398;2020-04-21;4965;2020-04-09
Ecuador;2020-04-26;total_cases;3;2.03;22719;2020-04-26;11183;2020-04-25
Ecuador;2020-04-27;total_cases;4;2.08;23240;2020-04-27;11183;2020-04-25
Egypt;2020-03-01;total_cases;3;2;2;2020-03-01;1;2020-02-29
Egypt;2020-03-02;total_cases;3;2;2;2020-03-01;1;2020-02-29
Egypt;2020-03-03;total_cases;3;2;2;2020-03-01;1;2020-02-29
Egypt;2020-03-04;total_cases;3;2;2;2020-03-01;1;2020-02-29
Egypt;2020-03-15;total_cases;8;2;110;2020-03-15;55;2020-03-09
Egypt;2020-03-17;total_cases;7;2.08;166;2020-03-17;80;2020-03-12
Egypt;2020-03-19;total_cases;7;1.91;210;2020-03-19;110;2020-03-15
Egypt;2020-03-20;total_cases;6;2.03;256;2020-03-20;126;2020-03-16
Egypt;2020-03-23;total_cases;9;1.97;327;2020-03-23;166;2020-03-17
Egypt;2020-03-27;total_cases;10;1.93;495;2020-03-27;256;2020-03-20
Egypt;2020-03-28;total_cases;10;2.09;536;2020-03-28;256;2020-03-20
Egypt;2020-03-29;total_cases;10;1.96;576;2020-03-29;294;2020-03-22
Egypt;2020-03-30;total_cases;10;2.07;609;2020-03-30;294;2020-03-22
Egypt;2020-03-31;total_cases;10;2.01;656;2020-03-31;327;2020-03-23
Egypt;2020-04-01;total_cases;11;1.94;710;2020-04-01;366;2020-03-24
Egypt;2020-04-04;total_cases;11;1.99;985;2020-04-04;495;2020-03-27
Egypt;2020-04-05;total_cases;11;2;1070;2020-04-05;536;2020-03-28
Egypt;2020-04-06;total_cases;11;2;1073;2020-04-06;536;2020-03-28
Egypt;2020-04-07;total_cases;9;2.02;1322;2020-04-07;656;2020-03-31
Egypt;2020-04-08;total_cases;7;2;1560;2020-04-08;779;2020-04-03
Egypt;2020-04-11;total_cases;10;1.97;1939;2020-04-11;985;2020-04-04
Egypt;2020-04-12;total_cases;9;1.92;2065;2020-04-12;1073;2020-04-06
Egypt;2020-04-13;total_cases;9;2.04;2190;2020-04-13;1073;2020-04-06
Egypt;2020-04-16;total_cases;11;2.02;2673;2020-04-16;1322;2020-04-07
Egypt;2020-04-18;total_cases;13;1.94;3032;2020-04-18;1560;2020-04-08
Egypt;2020-04-19;total_cases;13;2.02;3144;2020-04-19;1560;2020-04-08
Egypt;2020-04-20;total_cases;14;1.96;3333;2020-04-20;1699;2020-04-09
Egypt;2020-04-21;total_cases;14;1.95;3490;2020-04-21;1794;2020-04-10
Egypt;2020-04-22;total_cases;15;1.95;3490;2020-04-22;1794;2020-04-10
Egypt;2020-04-23;total_cases;15;2.04;3659;2020-04-23;1794;2020-04-10
Egypt;2020-04-24;total_cases;15;1.98;4092;2020-04-24;2065;2020-04-12
Egypt;2020-04-25;total_cases;15;1.97;4319;2020-04-25;2190;2020-04-13
Egypt;2020-04-26;total_cases;16;1.97;4319;2020-04-26;2190;2020-04-13
Egypt;2020-04-27;total_cases;15;1.91;4782;2020-04-27;2505;2020-04-15
Egypt;2020-04-28;total_cases;15;2.01;5042;2020-04-28;2505;2020-04-15
Egypt;2020-04-29;total_cases;16;1.97;5268;2020-04-29;2673;2020-04-16
Egypt;2020-04-30;total_cases;16;1.95;5537;2020-04-30;2844;2020-04-17
Egypt;2020-05-01;total_cases;16;1.94;5895;2020-05-01;3032;2020-04-18
Egypt;2020-05-02;total_cases;16;1.97;6193;2020-05-02;3144;2020-04-19
Egypt;2020-05-03;total_cases;16;1.94;6465;2020-05-03;3333;2020-04-20
Egypt;2020-05-04;total_cases;15;1.95;6813;2020-05-04;3490;2020-04-22
Egypt;2020-05-05;total_cases;15;1.97;7201;2020-05-05;3659;2020-04-23
Egypt;2020-05-06;total_cases;15;2.07;7588;2020-05-06;3659;2020-04-23
Egypt;2020-05-07;total_cases;16;1.95;7981;2020-05-07;4092;2020-04-24
Egypt;2020-05-08;total_cases;15;1.96;8476;2020-05-08;4319;2020-04-26
Egypt;2020-05-09;total_cases;15;2.08;8964;2020-05-09;4319;2020-04-26
Egypt;2020-05-10;total_cases;16;1.97;9400;2020-05-10;4782;2020-04-27
Egypt;2020-05-11;total_cases;16;1.93;9746;2020-05-11;5042;2020-04-28
Egypt;2020-05-12;total_cases;16;1.92;10093;2020-05-12;5268;2020-04-29
Egypt;2020-05-13;total_cases;17;1.98;10431;2020-05-13;5268;2020-04-29
Egypt;2020-05-14;total_cases;17;1.96;10829;2020-05-14;5537;2020-04-30
El.Salvador;2020-04-07;total_cases;9;1.9;78;2020-04-07;41;2020-04-01
El.Salvador;2020-04-09;total_cases;8;2.09;117;2020-04-09;56;2020-04-03
El.Salvador;2020-04-10;total_cases;9;1.9;118;2020-04-10;62;2020-04-04
El.Salvador;2020-04-11;total_cases;10;1.9;118;2020-04-11;62;2020-04-04
El.Salvador;2020-04-12;total_cases;10;2.02;125;2020-04-12;62;2020-04-04
El.Salvador;2020-04-13;total_cases;9;1.91;149;2020-04-13;78;2020-04-07
El.Salvador;2020-04-14;total_cases;9;2.04;159;2020-04-14;78;2020-04-07
El.Salvador;2020-04-15;total_cases;10;2.04;159;2020-04-15;78;2020-04-07
El.Salvador;2020-04-19;total_cases;14;1.95;201;2020-04-19;103;2020-04-08
El.Salvador;2020-04-21;total_cases;13;1.91;225;2020-04-21;118;2020-04-11
El.Salvador;2020-04-22;total_cases;13;2.01;237;2020-04-22;118;2020-04-11
El.Salvador;2020-04-23;total_cases;13;2;250;2020-04-23;125;2020-04-12
El.Salvador;2020-04-24;total_cases;14;2.09;261;2020-04-24;125;2020-04-12
El.Salvador;2020-04-25;total_cases;14;2;298;2020-04-25;149;2020-04-13
El.Salvador;2020-04-26;total_cases;15;2;298;2020-04-26;149;2020-04-13
El.Salvador;2020-04-27;total_cases;14;1.97;323;2020-04-27;164;2020-04-16
El.Salvador;2020-04-28;total_cases;14;1.95;345;2020-04-28;177;2020-04-17
El.Salvador;2020-04-29;total_cases;14;1.98;377;2020-04-29;190;2020-04-18
El.Salvador;2020-04-30;total_cases;13;1.94;424;2020-04-30;218;2020-04-20
El.Salvador;2020-05-01;total_cases;13;1.98;446;2020-05-01;225;2020-04-21
El.Salvador;2020-05-02;total_cases;14;1.98;446;2020-05-02;225;2020-04-21
El.Salvador;2020-05-04;total_cases;11;1.97;587;2020-05-04;298;2020-04-26
El.Salvador;2020-05-05;total_cases;12;1.97;587;2020-05-05;298;2020-04-26
El.Salvador;2020-05-06;total_cases;10;2.01;695;2020-05-06;345;2020-04-28
El.Salvador;2020-05-07;total_cases;11;2.01;695;2020-05-07;345;2020-04-28
El.Salvador;2020-05-08;total_cases;11;2.08;784;2020-05-08;377;2020-04-29
El.Salvador;2020-05-09;total_cases;10;1.99;889;2020-05-09;446;2020-05-02
El.Salvador;2020-05-13;total_cases;12;2;1112;2020-05-13;555;2020-05-03
El.Salvador;2020-05-14;total_cases;11;2.06;1210;2020-05-14;587;2020-05-05
Equatorial.Guinea;2020-04-08;total_cases;17;2;18;2020-04-08;9;2020-03-24
Equatorial.Guinea;2020-04-09;total_cases;18;2;18;2020-04-09;9;2020-03-24
Equatorial.Guinea;2020-04-10;total_cases;19;2;18;2020-04-10;9;2020-03-24
Equatorial.Guinea;2020-04-11;total_cases;20;2;18;2020-04-11;9;2020-03-24
Equatorial.Guinea;2020-04-12;total_cases;21;1.91;21;2020-04-12;11;2020-03-25
Equatorial.Guinea;2020-04-13;total_cases;22;1.91;21;2020-04-13;11;2020-03-25
Equatorial.Guinea;2020-04-14;total_cases;4;1.95;41;2020-04-14;21;2020-04-13
Equatorial.Guinea;2020-04-17;total_cases;6;1.93;79;2020-04-17;41;2020-04-14
Equatorial.Guinea;2020-04-18;total_cases;7;1.93;79;2020-04-18;41;2020-04-14
Equatorial.Guinea;2020-04-19;total_cases;8;1.93;79;2020-04-19;41;2020-04-14
Equatorial.Guinea;2020-04-20;total_cases;9;1.93;79;2020-04-20;41;2020-04-14
Equatorial.Guinea;2020-04-21;total_cases;10;1.93;79;2020-04-21;41;2020-04-14
Equatorial.Guinea;2020-04-22;total_cases;10;2.02;83;2020-04-22;41;2020-04-14
Equatorial.Guinea;2020-04-23;total_cases;11;2.05;84;2020-04-23;41;2020-04-14
Equatorial.Guinea;2020-05-05;total_cases;12;2.05;439;2020-05-05;214;2020-04-25
Equatorial.Guinea;2020-05-06;total_cases;13;2.05;439;2020-05-06;214;2020-04-25
Equatorial.Guinea;2020-05-07;total_cases;14;2.05;439;2020-05-07;214;2020-04-25
Equatorial.Guinea;2020-05-08;total_cases;15;2.05;439;2020-05-08;214;2020-04-25
Equatorial.Guinea;2020-05-09;total_cases;16;2.05;439;2020-05-09;214;2020-04-25
Equatorial.Guinea;2020-05-10;total_cases;17;2.05;439;2020-05-10;214;2020-04-25
Equatorial.Guinea;2020-05-11;total_cases;18;2.05;439;2020-05-11;214;2020-04-25
Equatorial.Guinea;2020-05-12;total_cases;19;2.05;439;2020-05-12;214;2020-04-25
Equatorial.Guinea;2020-05-13;total_cases;18;2.02;522;2020-05-13;258;2020-04-27
Eritrea;2020-04-14;total_cases;16;1.94;35;2020-04-14;18;2020-04-01
Eritrea;2020-04-15;total_cases;17;1.94;35;2020-04-15;18;2020-04-01
Eritrea;2020-04-16;total_cases;18;1.94;35;2020-04-16;18;2020-04-01
Eritrea;2020-04-17;total_cases;19;1.94;35;2020-04-17;18;2020-04-01
Eritrea;2020-04-18;total_cases;20;1.94;35;2020-04-18;18;2020-04-01
Estonia;2020-03-03;total_cases;3;2;2;2020-03-03;1;2020-03-01
Estonia;2020-03-04;total_cases;3;2;2;2020-03-03;1;2020-03-01
Estonia;2020-03-06;total_cases;3;2;10;2020-03-06;5;2020-03-05
Estonia;2020-03-07;total_cases;3;2;10;2020-03-06;5;2020-03-05
Estonia;2020-03-08;total_cases;3;2;10;2020-03-06;5;2020-03-05
Estonia;2020-03-09;total_cases;3;2;10;2020-03-06;5;2020-03-05
Estonia;2020-03-12;total_cases;4;2.08;27;2020-03-12;13;2020-03-10
Estonia;2020-03-17;total_cases;6;1.96;225;2020-03-17;115;2020-03-14
Estonia;2020-03-22;total_cases;10;1.91;326;2020-03-22;171;2020-03-15
Estonia;2020-03-23;total_cases;10;2.06;352;2020-03-23;171;2020-03-15
Estonia;2020-03-25;total_cases;12;1.97;404;2020-03-25;205;2020-03-16
Estonia;2020-03-26;total_cases;9;1.9;538;2020-03-26;283;2020-03-20
Estonia;2020-03-27;total_cases;9;2.03;575;2020-03-27;283;2020-03-20
Estonia;2020-03-28;total_cases;9;1.96;640;2020-03-28;326;2020-03-22
Estonia;2020-03-29;total_cases;9;1.93;679;2020-03-29;352;2020-03-23
Estonia;2020-03-30;total_cases;9;1.94;715;2020-03-30;369;2020-03-24
Estonia;2020-03-31;total_cases;9;2.02;745;2020-03-31;369;2020-03-24
Estonia;2020-04-01;total_cases;10;1.93;779;2020-04-01;404;2020-03-25
Estonia;2020-04-05;total_cases;12;1.91;1097;2020-04-05;575;2020-03-27
Estonia;2020-04-06;total_cases;13;1.93;1108;2020-04-06;575;2020-03-27
Estonia;2020-04-07;total_cases;14;2;1149;2020-04-07;575;2020-03-27
Estonia;2020-04-08;total_cases;14;2.06;1185;2020-04-08;575;2020-03-27
Estonia;2020-04-09;total_cases;15;2.1;1207;2020-04-09;575;2020-03-27
Estonia;2020-04-10;total_cases;16;1.97;1258;2020-04-10;640;2020-03-28
Estonia;2020-04-11;total_cases;16;1.92;1304;2020-04-11;679;2020-03-29
Estonia;2020-04-12;total_cases;17;1.93;1309;2020-04-12;679;2020-03-29
Estonia;2020-04-13;total_cases;18;1.96;1332;2020-04-13;679;2020-03-29
Estonia;2020-04-14;total_cases;18;1.92;1373;2020-04-14;715;2020-03-30
Estonia;2020-04-15;total_cases;19;1.96;1402;2020-04-15;715;2020-03-30
Estonia;2020-04-16;total_cases;19;1.92;1434;2020-04-16;745;2020-03-31
Estonia;2020-04-17;total_cases;20;1.96;1459;2020-04-17;745;2020-03-31
Estonia;2020-04-18;total_cases;20;1.94;1512;2020-04-18;779;2020-04-01
Estonia;2020-04-19;total_cases;21;1.96;1528;2020-04-19;779;2020-04-01
Estonia;2020-04-20;total_cases;22;1.97;1535;2020-04-20;779;2020-04-01
Estonia;2020-04-21;total_cases;23;1.99;1552;2020-04-21;779;2020-04-01
Estonia;2020-04-22;total_cases;23;2;1559;2020-04-22;779;2020-04-01
Estonia;2020-04-23;total_cases;24;2.04;1592;2020-04-23;779;2020-04-01
Estonia;2020-04-24;total_cases;25;2.06;1605;2020-04-24;779;2020-04-01
Estonia;2020-04-25;total_cases;26;1.91;1635;2020-04-25;858;2020-04-02
Estonia;2020-04-26;total_cases;27;1.91;1643;2020-04-26;858;2020-04-02
Estonia;2020-04-27;total_cases;28;1.92;1647;2020-04-27;858;2020-04-02
Estonia;2020-04-28;total_cases;29;1.93;1660;2020-04-28;858;2020-04-02
Estonia;2020-04-29;total_cases;30;1.94;1666;2020-04-29;858;2020-04-02
Estonia;2020-04-30;total_cases;31;1.97;1689;2020-04-30;858;2020-04-02
Estonia;2020-05-01;total_cases;32;1.97;1694;2020-05-01;858;2020-04-02
Estonia;2020-05-02;total_cases;33;1.98;1699;2020-05-02;858;2020-04-02
Estonia;2020-05-03;total_cases;34;1.98;1700;2020-05-03;858;2020-04-02
Estonia;2020-05-04;total_cases;35;1.98;1703;2020-05-04;858;2020-04-02
Estonia;2020-05-05;total_cases;36;1.99;1711;2020-05-05;858;2020-04-02
Estonia;2020-05-06;total_cases;37;2;1713;2020-05-06;858;2020-04-02
Estonia;2020-05-07;total_cases;37;2;1720;2020-05-07;858;2020-04-02
Estonia;2020-05-08;total_cases;38;2.01;1725;2020-05-08;858;2020-04-02
Estonia;2020-05-09;total_cases;39;2.02;1733;2020-05-09;858;2020-04-02
Estonia;2020-05-10;total_cases;40;2.03;1739;2020-05-10;858;2020-04-02
Estonia;2020-05-11;total_cases;41;2.03;1741;2020-05-11;858;2020-04-02
Estonia;2020-05-12;total_cases;42;2.03;1746;2020-05-12;858;2020-04-02
Estonia;2020-05-13;total_cases;43;2.04;1751;2020-05-13;858;2020-04-02
Estonia;2020-05-14;total_cases;44;2.05;1758;2020-05-14;858;2020-04-02
Ethiopia;2020-04-06;total_cases;10;1.91;44;2020-04-06;23;2020-03-30
Ethiopia;2020-04-07;total_cases;9;2.08;52;2020-04-07;25;2020-03-31
Ethiopia;2020-04-09;total_cases;10;1.93;56;2020-04-09;29;2020-04-02
Ethiopia;2020-04-11;total_cases;11;1.97;69;2020-04-11;35;2020-04-03
Ethiopia;2020-04-12;total_cases;11;2.03;71;2020-04-12;35;2020-04-03
Ethiopia;2020-04-13;total_cases;12;1.95;74;2020-04-13;38;2020-04-04
Ethiopia;2020-04-14;total_cases;12;1.91;82;2020-04-14;43;2020-04-05
Ethiopia;2020-04-15;total_cases;12;1.93;85;2020-04-15;44;2020-04-06
Ethiopia;2020-04-16;total_cases;12;2.09;92;2020-04-16;44;2020-04-06
Ethiopia;2020-04-18;total_cases;13;1.91;105;2020-04-18;55;2020-04-08
Ethiopia;2020-04-19;total_cases;13;1.93;108;2020-04-19;56;2020-04-09
Ethiopia;2020-04-20;total_cases;14;1.98;111;2020-04-20;56;2020-04-09
Ethiopia;2020-04-21;total_cases;14;2.04;114;2020-04-21;56;2020-04-09
Ethiopia;2020-04-22;total_cases;15;2.07;116;2020-04-22;56;2020-04-09
Ethiopia;2020-04-23;total_cases;16;2.07;116;2020-04-23;56;2020-04-09
Ethiopia;2020-04-24;total_cases;17;2.09;117;2020-04-24;56;2020-04-09
Ethiopia;2020-04-27;total_cases;20;1.91;124;2020-04-27;65;2020-04-10
Ethiopia;2020-04-28;total_cases;21;1.94;126;2020-04-28;65;2020-04-10
Ethiopia;2020-04-29;total_cases;21;2;130;2020-04-29;65;2020-04-10
Ethiopia;2020-04-30;total_cases;22;2.02;131;2020-04-30;65;2020-04-10
Ethiopia;2020-05-01;total_cases;23;1.93;133;2020-05-01;69;2020-04-11
Ethiopia;2020-05-02;total_cases;24;1.93;133;2020-05-02;69;2020-04-11
Ethiopia;2020-05-03;total_cases;24;1.9;135;2020-05-03;71;2020-04-12
Ethiopia;2020-05-04;total_cases;25;1.97;140;2020-05-04;71;2020-04-12
Ethiopia;2020-05-05;total_cases;25;1.96;145;2020-05-05;74;2020-04-13
Ethiopia;2020-05-06;total_cases;24;1.91;162;2020-05-06;85;2020-04-15
Ethiopia;2020-05-07;total_cases;23;1.99;191;2020-05-07;96;2020-04-17
Ethiopia;2020-05-08;total_cases;23;2.02;194;2020-05-08;96;2020-04-17
Ethiopia;2020-05-09;total_cases;23;1.94;210;2020-05-09;108;2020-04-19
Ethiopia;2020-05-10;total_cases;16;1.93;239;2020-05-10;124;2020-04-27
Ethiopia;2020-05-11;total_cases;14;1.91;250;2020-05-11;131;2020-04-30
Ethiopia;2020-05-12;total_cases;12;1.93;261;2020-05-12;135;2020-05-03
Ethiopia;2020-05-13;total_cases;13;1.95;263;2020-05-13;135;2020-05-03
Ethiopia;2020-05-14;total_cases;13;1.94;272;2020-05-14;140;2020-05-04
Faeroe.Islands;2020-04-08;total_cases;20;2;184;2020-04-08;92;2020-03-21
Faeroe.Islands;2020-04-09;total_cases;21;2;184;2020-04-09;92;2020-03-21
Faeroe.Islands;2020-04-10;total_cases;22;2;184;2020-04-10;92;2020-03-21
Faeroe.Islands;2020-04-11;total_cases;23;2;184;2020-04-11;92;2020-03-21
Faeroe.Islands;2020-04-12;total_cases;24;2;184;2020-04-12;92;2020-03-21
Faeroe.Islands;2020-04-13;total_cases;25;2;184;2020-04-13;92;2020-03-21
Faeroe.Islands;2020-04-14;total_cases;26;2;184;2020-04-14;92;2020-03-21
Faeroe.Islands;2020-04-15;total_cases;27;2;184;2020-04-15;92;2020-03-21
Faeroe.Islands;2020-04-16;total_cases;28;2;184;2020-04-16;92;2020-03-21
Faeroe.Islands;2020-04-17;total_cases;29;2;184;2020-04-17;92;2020-03-21
Faeroe.Islands;2020-04-18;total_cases;30;2;184;2020-04-18;92;2020-03-21
Faeroe.Islands;2020-04-19;total_cases;31;2.01;185;2020-04-19;92;2020-03-21
Faeroe.Islands;2020-04-20;total_cases;32;2.01;185;2020-04-20;92;2020-03-21
Faeroe.Islands;2020-04-21;total_cases;33;2.01;185;2020-04-21;92;2020-03-21
Faeroe.Islands;2020-04-22;total_cases;34;2.01;185;2020-04-22;92;2020-03-21
Faeroe.Islands;2020-04-23;total_cases;35;2.03;187;2020-04-23;92;2020-03-21
Faeroe.Islands;2020-04-24;total_cases;36;2.03;187;2020-04-24;92;2020-03-21
Faeroe.Islands;2020-04-25;total_cases;37;2.03;187;2020-04-25;92;2020-03-21
Faeroe.Islands;2020-04-26;total_cases;38;2.03;187;2020-04-26;92;2020-03-21
Faeroe.Islands;2020-04-27;total_cases;39;2.03;187;2020-04-27;92;2020-03-21
Faeroe.Islands;2020-04-28;total_cases;40;2.03;187;2020-04-28;92;2020-03-21
Faeroe.Islands;2020-04-29;total_cases;41;2.03;187;2020-04-29;92;2020-03-21
Faeroe.Islands;2020-04-30;total_cases;42;2.03;187;2020-04-30;92;2020-03-21
Faeroe.Islands;2020-05-01;total_cases;43;2.03;187;2020-05-01;92;2020-03-21
Faeroe.Islands;2020-05-02;total_cases;44;2.03;187;2020-05-02;92;2020-03-21
Faeroe.Islands;2020-05-03;total_cases;45;2.03;187;2020-05-03;92;2020-03-21
Faeroe.Islands;2020-05-04;total_cases;46;2.03;187;2020-05-04;92;2020-03-21
Faeroe.Islands;2020-05-05;total_cases;47;2.03;187;2020-05-05;92;2020-03-21
Faeroe.Islands;2020-05-06;total_cases;48;2.03;187;2020-05-06;92;2020-03-21
Faeroe.Islands;2020-05-07;total_cases;49;2.03;187;2020-05-07;92;2020-03-21
Faeroe.Islands;2020-05-08;total_cases;50;2.03;187;2020-05-08;92;2020-03-21
Faeroe.Islands;2020-05-09;total_cases;51;2.03;187;2020-05-09;92;2020-03-21
Faeroe.Islands;2020-05-10;total_cases;52;2.03;187;2020-05-10;92;2020-03-21
Faeroe.Islands;2020-05-11;total_cases;53;2.03;187;2020-05-11;92;2020-03-21
Faeroe.Islands;2020-05-12;total_cases;54;2.03;187;2020-05-12;92;2020-03-21
Faeroe.Islands;2020-05-13;total_cases;55;2.03;187;2020-05-13;92;2020-03-21
Faeroe.Islands;2020-05-14;total_cases;56;2.03;187;2020-05-14;92;2020-03-21
Finland;2020-02-26;total_cases;3;2;2;2020-02-26;1;2020-02-25
Finland;2020-02-27;total_cases;4;2;2;2020-02-27;1;2020-02-25
Finland;2020-03-01;total_cases;3;2;6;2020-03-01;3;2020-02-29
Finland;2020-03-02;total_cases;3;2;6;2020-03-01;3;2020-02-29
Finland;2020-03-05;total_cases;4;2;12;2020-03-05;6;2020-03-01
Finland;2020-03-11;total_cases;5;1.97;59;2020-03-11;30;2020-03-08
Finland;2020-03-17;total_cases;7;2.06;319;2020-03-17;155;2020-03-12
Finland;2020-03-18;total_cases;7;2.02;369;2020-03-18;183;2020-03-13
Finland;2020-03-19;total_cases;8;1.9;400;2020-03-19;210;2020-03-14
Finland;2020-03-21;total_cases;8;1.92;521;2020-03-21;272;2020-03-16
Finland;2020-03-22;total_cases;8;1.96;626;2020-03-22;319;2020-03-17
Finland;2020-03-24;total_cases;8;1.98;792;2020-03-24;400;2020-03-19
Finland;2020-03-25;total_cases;8;1.96;880;2020-03-25;450;2020-03-20
Finland;2020-03-27;total_cases;9;1.97;1025;2020-03-27;521;2020-03-21
Finland;2020-03-28;total_cases;9;1.95;1218;2020-03-28;626;2020-03-22
Finland;2020-03-29;total_cases;10;1.95;1218;2020-03-29;626;2020-03-22
Finland;2020-03-30;total_cases;10;2.1;1313;2020-03-30;626;2020-03-22
Finland;2020-03-31;total_cases;11;1.98;1384;2020-03-31;700;2020-03-23
Finland;2020-04-01;total_cases;11;2.07;1446;2020-04-01;700;2020-03-23
Finland;2020-04-02;total_cases;12;1.92;1518;2020-04-02;792;2020-03-24
Finland;2020-04-03;total_cases;12;2.04;1615;2020-04-03;792;2020-03-24
Finland;2020-04-04;total_cases;12;1.96;1882;2020-04-04;958;2020-03-26
Finland;2020-04-05;total_cases;12;2.01;1927;2020-04-05;958;2020-03-26
Finland;2020-04-08;total_cases;12;2.04;2487;2020-04-08;1218;2020-03-29
Finland;2020-04-09;total_cases;13;1.98;2605;2020-04-09;1313;2020-03-30
Finland;2020-04-10;total_cases;12;1.91;2769;2020-04-10;1446;2020-04-01
Finland;2020-04-11;total_cases;12;1.91;2905;2020-04-11;1518;2020-04-02
Finland;2020-04-12;total_cases;13;1.96;2974;2020-04-12;1518;2020-04-02
Finland;2020-04-13;total_cases;13;2.02;3064;2020-04-13;1518;2020-04-02
Finland;2020-04-14;total_cases;14;1.96;3161;2020-04-14;1615;2020-04-03
Finland;2020-04-15;total_cases;14;2;3237;2020-04-15;1615;2020-04-03
Finland;2020-04-16;total_cases;15;2.09;3369;2020-04-16;1615;2020-04-03
Finland;2020-04-18;total_cases;16;1.91;3681;2020-04-18;1927;2020-04-05
Finland;2020-04-19;total_cases;17;1.96;3783;2020-04-19;1927;2020-04-05
Finland;2020-04-20;total_cases;17;2.01;3868;2020-04-20;1927;2020-04-05
Finland;2020-04-21;total_cases;18;2.08;4014;2020-04-21;1927;2020-04-05
Finland;2020-04-23;total_cases;20;1.97;4284;2020-04-23;2176;2020-04-06
Finland;2020-04-24;total_cases;20;1.9;4395;2020-04-24;2308;2020-04-07
Finland;2020-04-25;total_cases;21;1.94;4475;2020-04-25;2308;2020-04-07
Finland;2020-04-26;total_cases;22;1.98;4576;2020-04-26;2308;2020-04-07
Finland;2020-04-27;total_cases;22;2.03;4695;2020-04-27;2308;2020-04-07
Finland;2020-04-28;total_cases;23;1.91;4740;2020-04-28;2487;2020-04-08
Finland;2020-04-29;total_cases;24;1.97;4906;2020-04-29;2487;2020-04-08
Finland;2020-04-30;total_cases;24;1.92;4995;2020-04-30;2605;2020-04-09
Finland;2020-05-01;total_cases;25;1.94;5051;2020-05-01;2605;2020-04-09
Finland;2020-05-02;total_cases;26;1.99;5179;2020-05-02;2605;2020-04-09
Finland;2020-05-03;total_cases;26;2.02;5254;2020-05-03;2605;2020-04-09
Finland;2020-05-04;total_cases;27;1.92;5327;2020-05-04;2769;2020-04-10
Finland;2020-05-05;total_cases;28;1.95;5412;2020-05-05;2769;2020-04-10
