"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude","region"
"Greece","2020-01-05",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-06",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-07",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-08",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-09",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-10",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-11",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-12",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-13",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-14",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-15",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-16",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-17",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-18",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-19",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-20",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-21",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-22",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-23",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-24",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-25",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-26",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-27",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-28",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-29",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-30",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-01-31",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-01",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-02",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-03",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-04",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-05",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-06",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-07",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-08",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-09",0,0,0,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-10",1,1,1,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-11",1,1,1,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-12",1,1,1,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-13",1,1,1,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-14",1,1,1,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-15",1,1,1,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-16",2,2,2,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-17",2,2,2,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-18",3,3,3,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-19",3,3,3,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-20",3,4,5,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-21",3,4,5,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-22",4,5,6,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-23",5,6,7,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-24",7,8,9,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-25",8,9,10,0,0,39.074208,21.824312,"Europe"
"Greece","2020-02-26",9,11,13,0,1,39.074208,21.824312,"Europe"
"Greece","2020-02-27",11,13,15,0,3,39.074208,21.824312,"Europe"
"Greece","2020-02-28",14,16,18,0,4,39.074208,21.824312,"Europe"
"Greece","2020-02-29",16,19,22,1,7,39.074208,21.824312,"Europe"
"Greece","2020-03-01",20,23,26,1,7,39.074208,21.824312,"Europe"
"Greece","2020-03-02",24,28,32,1,0,39.074208,21.824312,"Europe"
"Greece","2020-03-03",28,33,38,1,0,39.074208,21.824312,"Europe"
"Greece","2020-03-04",34,40,46,1,10,39.074208,21.824312,"Europe"
"Greece","2020-03-05",40,47,54,1,32,39.074208,21.824312,"Europe"
"Greece","2020-03-06",49,57,65,2,45,39.074208,21.824312,"Europe"
"Greece","2020-03-07",58,68,78,2,66,39.074208,21.824312,"Europe"
"Greece","2020-03-08",69,81,93,2,73,39.074208,21.824312,"Europe"
"Greece","2020-03-09",82,96,110,3,84,39.074208,21.824312,"Europe"
"Greece","2020-03-10",97,114,131,3,90,39.074208,21.824312,"Europe"
"Greece","2020-03-11",115,135,155,4,99,39.074208,21.824312,"Europe"
"Greece","2020-03-12",136,159,182,5,133,39.074208,21.824312,"Europe"
"Greece","2020-03-13",161,188,215,6,190,39.074208,21.824312,"Europe"
"Greece","2020-03-14",188,220,252,7,228,39.074208,21.824312,"Europe"
"Greece","2020-03-15",219,257,295,8,331,39.074208,21.824312,"Europe"
"Greece","2020-03-16",254,298,342,9,352,39.074208,21.824312,"Europe"
"Greece","2020-03-17",294,344,394,10,387,39.074208,21.824312,"Europe"
"Greece","2020-03-18",337,395,453,12,418,39.074208,21.824312,"Europe"
"Greece","2020-03-19",385,451,517,14,464,39.074208,21.824312,"Europe"
"Greece","2020-03-20",435,510,585,15,495,39.074208,21.824312,"Europe"
"Greece","2020-03-21",489,573,657,17,530,39.074208,21.824312,"Europe"
"Greece","2020-03-22",545,638,731,19,624,39.074208,21.824312,"Europe"
"Greece","2020-03-23",601,704,807,21,695,39.074208,21.824312,"Europe"
"Greece","2020-03-24",658,771,884,23,743,39.074208,21.824312,"Europe"
"Greece","2020-03-25",715,837,959,25,821,39.074208,21.824312,"Europe"
"Greece","2020-03-26",770,902,1034,27,892,39.074208,21.824312,"Europe"
"Greece","2020-03-27",822,963,1104,29,966,39.074208,21.824312,"Europe"
"Greece","2020-03-28",872,1021,1170,31,1061,39.074208,21.824312,"Europe"
"Greece","2020-03-29",917,1074,1231,32,NA,39.074208,21.824312,"Europe"
"Greece","2020-03-30",959,1123,1287,34,NA,39.074208,21.824312,"Europe"
"Greece","2020-03-31",996,1167,1338,35,NA,39.074208,21.824312,"Europe"
"Greece","2020-04-01",1031,1207,1383,36,NA,39.074208,21.824312,"Europe"
"Greece","2020-04-02",1061,1242,1423,37,NA,39.074208,21.824312,"Europe"
"Greece","2020-04-03",1086,1272,1458,38,NA,39.074208,21.824312,"Europe"
"Greece","2020-04-04",1109,1299,1489,39,NA,39.074208,21.824312,"Europe"
"Greenland","2019-12-30",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2019-12-31",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-01",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-02",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-03",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-04",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-05",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-06",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-07",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-08",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-09",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-10",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-11",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-12",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-13",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-14",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-15",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-16",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-17",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-18",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-19",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-20",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-21",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-22",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-23",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-24",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-25",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-26",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-27",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-28",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-29",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-30",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-01-31",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-01",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-02",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-03",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-04",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-05",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-06",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-07",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-08",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-09",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-10",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-11",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-12",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-13",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-14",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-15",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-16",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-17",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-18",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-19",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-20",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-21",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-22",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-23",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-24",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-25",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-26",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-27",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-28",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-02-29",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-01",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-02",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-03",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-04",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-05",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-06",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-07",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-08",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-09",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-10",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-11",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-12",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-13",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-14",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-15",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-16",0,0,0,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-17",0,1,2,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-18",0,1,2,NA,0,71.706936,-42.604303,"North America"
"Greenland","2020-03-19",0,1,2,NA,2,71.706936,-42.604303,"North America"
"Greenland","2020-03-20",0,1,2,NA,2,71.706936,-42.604303,"North America"
"Greenland","2020-03-21",1,2,3,NA,2,71.706936,-42.604303,"North America"
"Greenland","2020-03-22",1,2,3,NA,2,71.706936,-42.604303,"North America"
"Greenland","2020-03-23",1,3,5,NA,4,71.706936,-42.604303,"North America"
"Greenland","2020-03-24",2,4,6,NA,4,71.706936,-42.604303,"North America"
"Greenland","2020-03-25",2,5,8,NA,5,71.706936,-42.604303,"North America"
"Greenland","2020-03-26",3,7,11,NA,6,71.706936,-42.604303,"North America"
"Greenland","2020-03-27",4,8,12,NA,9,71.706936,-42.604303,"North America"
"Greenland","2020-03-28",5,10,15,NA,10,71.706936,-42.604303,"North America"
"Greenland","2020-03-29",5,12,19,NA,NA,71.706936,-42.604303,"North America"
"Greenland","2020-03-30",6,14,22,NA,NA,71.706936,-42.604303,"North America"
"Greenland","2020-03-31",7,16,25,NA,NA,71.706936,-42.604303,"North America"
"Greenland","2020-04-01",8,18,28,NA,NA,71.706936,-42.604303,"North America"
"Greenland","2020-04-02",9,19,29,NA,NA,71.706936,-42.604303,"North America"
"Greenland","2020-04-03",10,21,32,NA,NA,71.706936,-42.604303,"North America"
"Greenland","2020-04-04",10,22,34,NA,NA,71.706936,-42.604303,"North America"
"Grenada","2019-12-30",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2019-12-31",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-01",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-02",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-03",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-04",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-05",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-06",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-07",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-08",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-09",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-10",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-11",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-12",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-13",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-14",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-15",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-16",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-17",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-18",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-19",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-20",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-21",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-22",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-23",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-24",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-25",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-26",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-27",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-28",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-29",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-30",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-01-31",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-01",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-02",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-03",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-04",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-05",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-06",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-07",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-08",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-09",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-10",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-11",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-12",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-13",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-14",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-15",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-16",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-17",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-18",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-19",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-20",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-21",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-22",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-23",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-24",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-25",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-26",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-27",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-28",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-02-29",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-01",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-02",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-03",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-04",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-05",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-06",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-07",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-08",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-09",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-10",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-11",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-12",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-13",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-14",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-15",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-16",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-17",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-18",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-19",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-20",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-21",0,0,0,NA,0,12.1165,-61.679,"North America"
"Grenada","2020-03-22",0,0,0,NA,1,12.1165,-61.679,"North America"
"Grenada","2020-03-23",0,0,0,NA,1,12.1165,-61.679,"North America"
"Grenada","2020-03-24",0,0,0,NA,1,12.1165,-61.679,"North America"
"Grenada","2020-03-25",0,1,2,NA,1,12.1165,-61.679,"North America"
"Grenada","2020-03-26",2,7,12,NA,7,12.1165,-61.679,"North America"
"Grenada","2020-03-27",2,7,12,NA,7,12.1165,-61.679,"North America"
"Grenada","2020-03-28",2,7,12,NA,7,12.1165,-61.679,"North America"
"Grenada","2020-03-29",2,7,12,NA,NA,12.1165,-61.679,"North America"
"Grenada","2020-03-30",2,7,12,NA,NA,12.1165,-61.679,"North America"
"Grenada","2020-03-31",2,7,12,NA,NA,12.1165,-61.679,"North America"
"Grenada","2020-04-01",2,7,12,NA,NA,12.1165,-61.679,"North America"
"Grenada","2020-04-02",2,7,12,NA,NA,12.1165,-61.679,"North America"
"Grenada","2020-04-03",2,7,12,NA,NA,12.1165,-61.679,"North America"
"Grenada","2020-04-04",2,7,12,NA,NA,12.1165,-61.679,"North America"
"Guatemala","2019-12-30",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2019-12-31",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-01",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-02",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-03",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-04",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-05",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-06",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-07",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-08",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-09",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-10",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-11",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-12",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-13",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-14",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-15",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-16",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-17",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-18",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-19",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-20",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-21",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-22",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-23",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-24",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-25",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-26",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-27",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-28",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-29",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-30",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-01-31",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-01",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-02",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-03",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-04",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-05",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-06",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-07",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-08",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-09",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-10",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-11",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-12",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-13",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-14",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-15",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-16",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-17",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-18",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-19",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-20",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-21",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-22",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-23",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-24",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-25",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-26",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-27",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-28",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-02-29",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-03-01",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-03-02",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-03-03",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-03-04",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-03-05",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-03-06",0,0,0,0,0,15.783471,-90.230759,"North America"
"Guatemala","2020-03-07",0,0,0,0,0,15.783471,-90.230759,"North America"
